Cell Number,Frame,Vertical Position,Horizontal Position
0,25,98.92307692,1312.153846
83,25,145.25,203.8333333
84,25,159.1111111,1308.222222
1,25,188,114
85,25,193.2307692,1118.153846
107,25,213.5,424.0833333
95,25,213.7692308,887.4615385
103,25,236.1333333,1161.2
105,25,239.25,1343.75
80,25,256.5,1262.375
89,25,265,441.5555556
104,25,282.6923077,1111.153846
90,25,294.3333333,363.5833333
7,25,339.2,59.2
8,25,356.9285714,182.9285714
99,25,366.8333333,1325.666667
91,25,429,683.1428571
10,25,470.4166667,43.58333333
11,25,475.9166667,282.75
92,25,493.3571429,1133.642857
13,25,528,373.2666667
71,25,532.3333333,492.5555556
14,25,546,962.7692308
65,25,553.7777778,1035.888889
106,25,573.7,435.9
46,25,583.2222222,332.1111111
17,25,590.1,810.2
18,25,604.9166667,543.25
27,25,806.5,1153.2
26,25,809,964.8571429
28,25,818.1818182,20.45454545
29,25,836.7272727,432.6363636
31,25,841.0833333,1223.333333
30,25,846.3571429,667.0714286
32,25,881.2727273,1034.090909
48,25,888.0769231,266.5384615
35,25,959.9,736.8
52,26,51.53846154,1287.461538
87,26,58,604.6363636
88,26,66.30769231,719.4615385
42,26,98.53846154,173
0,26,100.1818182,1312.181818
81,26,135.7142857,399.3571429
83,26,146.2222222,203.7777778
84,26,159.1111111,1308.666667
1,26,191.8181818,113.2727273
85,26,192.5555556,1117.777778
95,26,213.5833333,882
107,26,215.5833333,423.5833333
103,26,238.1666667,1160.75
105,26,240.2,1340.7
80,26,260.5833333,1263.333333
89,26,266,425.9090909
104,26,286.4615385,1099.461538
90,26,296.7272727,355.0909091
7,26,339.7777778,58.77777778
8,26,356.7142857,180.2142857
99,26,367.5,1324.083333
91,26,429.2307692,681
10,26,471.4285714,43.35714286
92,26,492.3333333,1131.083333
13,26,527.9166667,375.5
71,26,530.4,478.9
102,26,530.5714286,841.8571429
14,26,546.3571429,964.5
65,26,553.4545455,1036.181818
16,26,563.2666667,690.6666667
106,26,571.9090909,434.9090909
46,26,585.25,331.9166667
18,26,607.1111111,542.2222222
23,26,742.2142857,205.1428571
27,26,807.0909091,1152.090909
26,26,808.6666667,964.4166667
29,26,832.9166667,433.75
31,26,841.4615385,1224.153846
30,26,846.1818182,665.7272727
32,26,882.0833333,1033.25
48,26,888.8,268
52,27,50.72727273,1287
87,27,57.88888889,595.7777778
88,27,65.45454545,720
42,27,95.7,172.9
0,27,99.09090909,1312.454545
81,27,134.7857143,401.6428571
83,27,145.8333333,205
84,27,159.625,1308.375
1,27,186.8333333,113
85,27,193.6428571,1119.214286
95,27,214,880.2
103,27,237.0769231,1158.846154
105,27,239.9285714,1337.928571
80,27,261.4444444,1251.333333
104,27,290.2307692,1092.153846
90,27,294.8666667,340.2
7,27,339.7,59.4
8,27,358,180.0909091
99,27,363.6153846,1318.692308
91,27,427.3846154,681.9230769
10,27,471.1333333,43.86666667
108,27,522.7692308,766.2307692
13,27,527.3571429,372.6428571
71,27,533.75,474.5
102,27,530.1428571,839.5714286
14,27,545.9166667,962.6666667
16,27,564.1666667,691.1666667
109,27,589.7272727,613.3636364
17,27,590.6923077,787.0769231
97,27,592.4,593.8
110,27,638.4545455,1229.727273
111,27,689.5384615,1246.769231
78,27,713.6923077,1065.076923
112,27,727.3333333,1037.25
25,27,787.0833333,492.4166667
28,27,816.8571429,4.857142857
29,27,833,431.6666667
30,27,844.2,666.8
32,27,881.5,1029.833333
48,27,887.25,266.375
113,27,273,263.0833333
52,28,50.91666667,1286.583333
88,28,67,719.9285714
42,28,97,173.8888889
0,28,99.77777778,1311.333333
83,28,146.3076923,204.6153846
84,28,156.75,1307.375
85,28,192.3636364,1117.636364
95,28,214.8333333,876.4166667
107,28,215.9090909,423.1818182
103,28,237.7,1160.2
105,28,242.0714286,1334
80,28,265.4615385,1249.461538
104,28,288.7692308,1090.230769
7,28,339.7777778,58.33333333
114,28,350.4545455,170.9090909
99,28,363.5454545,1312.545455
91,28,428.9333333,676.0666667
10,28,470.75,36.58333333
11,28,477.5384615,272.3846154
115,28,487.1538462,1126.384615
13,28,530.5384615,376
71,28,533.25,472.4166667
102,28,530.2,839.9
14,28,546.4166667,962.9166667
65,28,551.8181818,1035.727273
16,28,562,689.7857143
46,28,581.7692308,335.8461538
18,28,606.3076923,542.1538462
116,28,637.6923077,802.4615385
117,28,643.6923077,1225.923077
118,28,669.8333333,332.9166667
111,28,689.3076923,1246.461538
119,28,735.7,64.9
23,28,743.2727273,205.2727273
120,28,742.7142857,1345.857143
27,28,802.8181818,1152.181818
26,28,808,965.1538462
29,28,832.5,433.2142857
31,28,841.2307692,1222.615385
30,28,844.4615385,666
48,28,888.6,266.2
35,28,958.8333333,735
54,28,1013.571429,634.4285714
52,29,51.38461538,1286
87,29,60.77777778,583.1111111
88,29,66.7,719
0,29,98.9,1312.5
81,29,135.8333333,400.75
83,29,145.5833333,204
84,29,158,1307.111111
1,29,188.6666667,108.3333333
85,29,193.3846154,1118.615385
107,29,214.5454545,414.5454545
95,29,215.5714286,873.9285714
103,29,236.4166667,1159.666667
105,29,242.1428571,1333.214286
80,29,262.7692308,1234.692308
89,29,263.8461538,402.3846154
90,29,291.5,315.9166667
104,29,292.2727273,1079.727273
7,29,340.8571429,58.42857143
114,29,352.6923077,166.9230769
99,29,364.4285714,1308.642857
91,29,430.3846154,673.9230769
10,29,472.9090909,22.90909091
11,29,476.6666667,268.75
115,29,484.9166667,1122.333333
13,29,528.5,372
71,29,530.4,471.9
14,29,548.0714286,962.6428571
65,29,550.7272727,1036.545455
16,29,565.2307692,690.3076923
46,29,583.4545455,336.6363636
18,29,606.1666667,542.25
117,29,641.5454545,1223.363636
116,29,641.0769231,791.7692308
118,29,668.9285714,333.7857143
111,29,689.5625,1247.5
121,29,737.9,16.1
23,29,742.8571429,204.6428571
120,29,740.375,1344.75
27,29,803.2307692,1151.923077
26,29,809.3571429,962.7142857
29,29,831.6923077,433.0769231
31,29,842.9090909,1220.636364
30,29,843.5714286,666.2857143
48,29,889,267.0909091
122,29,938.5384615,1264.615385
35,29,957.25,733.5
38,29,1017.666667,194.6666667
123,29,1033.111111,841.6666667
124,29,1032.875,1263
52,30,50.83333333,1286.166667
88,30,65.45454545,719.8181818
0,30,99.91666667,1310.25
81,30,135.3846154,398.6153846
83,30,146.9,203.8
84,30,157.4285714,1307.285714
85,30,193.8333333,1117
107,30,211,401.1818182
95,30,213.9166667,873.4166667
103,30,236.6153846,1160.461538
105,30,243.9,1329.7
125,30,256.2666667,280.3333333
80,30,261.5454545,1229.727273
89,30,262,401.9166667
104,30,290.5,1078.8
7,30,339.8888889,58.77777778
114,30,351.6,163.9
99,30,366.8181818,1296.454545
91,30,431.1538462,671.7692308
10,30,472,21.69230769
11,30,477.3636364,269.3636364
115,30,484,1115.5
13,30,529.1428571,374.6428571
14,30,548.4615385,964
65,30,548.6363636,1034.545455
16,30,563.1428571,691.2142857
46,30,582.25,337.1666667
18,30,606.1818182,542.3636364
117,30,641,1223.666667
116,30,642.3076923,778.9230769
111,30,688.3571429,1247.428571
121,30,736.5454545,13.18181818
120,30,742.1111111,1341.888889
27,30,802.7142857,1151.071429
26,30,808.7857143,962.4285714
29,30,832.1764706,432.9411765
31,30,840.7692308,1217.769231
30,30,843.6666667,663.25
48,30,886.75,266.75
49,30,930.125,206.375
126,30,951.1,960.7
35,30,956,735.1
38,30,1018.125,191.5
123,30,1034.666667,839.75
124,30,1034.777778,1262.222222
52,31,50.07692308,1285.692308
88,31,65.23076923,719.3846154
0,31,99.45454545,1309.818182
81,31,136.1428571,397.1428571
83,31,145.6923077,204.2307692
84,31,157,1306.333333
85,31,194.5,1117.666667
1,31,190.8888889,112
95,31,209.5,852.7
107,31,212,399.5384615
103,31,235.6153846,1159.307692
105,31,243.8,1330.8
89,31,264.3636364,392.1818182
104,31,292.6666667,1072.5
7,31,341.4,58
114,31,351.4375,160.875
99,31,367.75,1291.833333
91,31,430.6923077,671.5384615
10,31,472.9,23.1
11,31,476.8333333,270.3333333
115,31,483.7272727,1103.363636
13,31,529,374
71,31,528,456.7777778
14,31,547.7857143,963.1428571
65,31,548.1333333,1035
16,31,563.6666667,690.6
46,31,581.3846154,335.3076923
18,31,607.7777778,542.4444444
117,31,636,1220.357143
116,31,642.5833333,776.5
127,31,660.75,320.8333333
111,31,689.2,1246.6
120,31,744.8888889,1340.555556
128,31,793.8571429,833.2857143
27,31,801.3076923,1149.076923
26,31,809,962.6153846
29,31,831.9166667,432.8333333
31,31,840.1666667,1214.166667
30,31,843.0833333,664.9166667
48,31,887,265.3
49,31,929,204.8461538
122,31,935.4,1254.6
126,31,950.1111111,957.6666667
35,31,954.8333333,735.6666667
129,31,972.4,891.3
130,31,1017.5,909.1666667
38,31,1018.666667,191.5833333
131,31,1022.555556,1314.333333
124,31,1034.769231,1262.307692
52,32,51.54545455,1287.272727
87,32,60.11111111,555
88,32,67.16666667,717.1666667
0,32,100.7,1310.8
81,32,136.5454545,393.2727273
83,32,146.7,204.7
84,32,157.9166667,1305.75
85,32,194.3333333,1117.916667
107,32,211.8571429,398.2142857
95,32,213,852.8888889
103,32,237.375,1160.5
105,32,243.3333333,1329.333333
80,32,260.6153846,1218.153846
104,32,290.4615385,1071.538462
7,32,340.625,59.5
114,32,352.4444444,157.6666667
99,32,368.3636364,1271.090909
91,32,430.8571429,670.7142857
10,32,473.3333333,20.5
11,32,478,265.0833333
115,32,485.9166667,1102.833333
13,32,528.4615385,374.4615385
14,32,548.4166667,964
65,32,549.7857143,1034.071429
16,32,563.6,690.4
46,32,582.1818182,335.5454545
117,32,638,1219.083333
116,32,642.5,775.75
127,32,663.0769231,319.0769231
111,32,687.9230769,1245.692308
23,32,743.7692308,205.8461538
120,32,741.1666667,1333.833333
128,32,793.3333333,832.3333333
27,32,801.5833333,1148.666667
26,32,809.4285714,962.5714286
29,32,831.6923077,433.1538462
31,32,841.7692308,1214.692308
30,32,842.9285714,665
48,32,888.5,266
49,32,930.5384615,203.4615385
122,32,936.1111111,1252
126,32,949.0833333,952.3333333
132,32,949.6153846,460.1538462
35,32,954.5833333,733.0833333
133,32,1006,613.75
134,32,1016.4,1309.8
38,32,1020.2,192
124,32,1035.083333,1261.333333
123,32,1039.4,837.8
52,33,50.76923077,1287.153846
87,33,58.77777778,551.3333333
88,33,67,717.75
0,33,101.125,1310
81,33,135.3,396.9
83,33,147,204.1818182
84,33,159.4166667,1306
85,33,195.6,1117.1
107,33,212.2857143,397.2857143
95,33,213.2,845.6
103,33,238,1160.818182
105,33,246.6666667,1332
80,33,259.1818182,1217.363636
7,33,340.625,58.25
114,33,354,159.1666667
99,33,365.9090909,1269.545455
91,33,432.6,664.9333333
10,33,474.5,15.83333333
11,33,475.1,255.3
115,33,487.1428571,1100.428571
13,33,528,374.2142857
14,33,546.9333333,963.6666667
65,33,550.0833333,1031.75
16,33,563.7142857,691.7142857
46,33,580.25,334.9166667
135,33,590.2857143,1346.857143
117,33,636.1428571,1218.428571
116,33,641.3076923,772.4615385
118,33,668.7272727,315.9090909
111,33,687.6363636,1244.272727
23,33,744,205.7142857
120,33,741.25,1331.083333
128,33,793.5,833
27,33,801.8333333,1148.416667
26,33,809.5,963.0714286
29,33,832.4615385,432.9230769
30,33,842.1333333,664.8
31,33,841,1213
48,33,888.8333333,267.3333333
49,33,930,202
122,33,935.8181818,1245
132,33,949.0909091,458.9090909
126,33,950.0769231,950.3846154
35,33,953.7,733.8
133,33,1008.666667,609.0833333
134,33,1018.454545,1306.909091
38,33,1020.230769,190.6923077
124,33,1034.25,1259.166667
123,33,1040.5,830.8
52,34,51.54545455,1287.272727
88,34,66.66666667,719
83,34,146.7,203.8
84,34,157.8,1302.3
85,34,194.875,1115.875
107,34,212.2,399.2
95,34,213.5384615,841.8461538
103,34,238.5833333,1160.416667
105,34,247.6,1328.7
80,34,254.4,1212.9
104,34,289.5,1057.8
136,34,306.6666667,1142.444444
7,34,339.5,59.66666667
114,34,356.7142857,140.1428571
99,34,368.7,1258
91,34,431.8333333,663.3333333
10,34,474.3,12.7
11,34,474.2,257.2
115,34,488,1097.111111
108,34,522.3333333,764.3333333
13,34,527.6923077,372.8461538
71,34,529.75,436.5833333
14,34,548.8333333,962.8333333
65,34,552.5833333,1022.333333
16,34,564.6363636,691.4545455
46,34,582.3846154,335.5384615
135,34,588.5833333,1340.833333
17,34,590.8571429,771.9285714
117,34,636,1216.777778
116,34,644.4285714,772.7857143
118,34,668.1538462,313.0769231
111,34,685.1818182,1244.727273
120,34,742.25,1330.75
23,34,744.6923077,204.7692308
128,34,794.5294118,830.5882353
27,34,802.5454545,1147.363636
26,34,809.2666667,963
29,34,832.8181818,433.0909091
30,34,841.6923077,664.5384615
31,34,843,1209.363636
137,34,880.75,940
48,34,888.6666667,267.3333333
49,34,930.7692308,200.8461538
122,34,938,1243.636364
132,34,947.8461538,459.1538462
126,34,949.7857143,948.4285714
35,34,955.7692308,732.3846154
129,34,971.5,890.4
133,34,1008.416667,605.6666667
130,34,1018.333333,905.7777778
38,34,1020.454545,189.3636364
123,34,1039.727273,823.7272727
52,35,51.69230769,1286.769231
87,35,59.09090909,544.0909091
88,35,67.1,718.7
0,35,101,1307.125
81,35,134.3333333,399
83,35,144.8571429,203.4285714
84,35,157.5,1298.4
85,35,191,1118
107,35,211.1538462,399.2307692
95,35,213.0909091,841.1818182
103,35,236.3636364,1159.545455
105,35,247.0909091,1329.545455
136,35,306.3333333,1137.888889
7,35,340.6666667,59
114,35,356.3846154,139.0769231
91,35,434.5714286,663.2857143
10,35,473.8181818,14
11,35,475.3636364,256.9090909
115,35,486.7,1093.2
13,35,526.3846154,375.0769231
14,35,548.2727273,963.1818182
65,35,552.8181818,1012.636364
16,35,563.7272727,690.5454545
46,35,581.4,336
135,35,590.4166667,1340.083333
117,35,634.8888889,1218.888889
116,35,640.3076923,764.3076923
118,35,671,311
111,35,686.2307692,1243.692308
23,35,743.6153846,205.7692308
120,35,745.6153846,1328.923077
138,35,753.6,584.8
128,35,792.5454545,828.9090909
27,35,801.7777778,1145.333333
26,35,809.1333333,961.4666667
29,35,833.2142857,432.9285714
30,35,841.8,666.9
31,35,843.0833333,1205.333333
137,35,880.5,937.3333333
48,35,888.5555556,265.7777778
49,35,929.8,197.1
122,35,935.3,1231
132,35,947.7333333,453.1333333
126,35,949.5,948.9
35,35,955.75,733.4166667
129,35,970.0833333,890
133,35,1008,603.7
38,35,1018.272727,173.3636364
130,35,1021.8,902.5
123,35,1038.846154,814.9230769
52,36,51.5,1286.083333
88,36,66.5,716.875
81,36,133.0769231,397.8461538
83,36,146.9,202.7
84,36,157.9,1297.3
85,36,193.7692308,1117.769231
107,36,211.9230769,397.7692308
103,36,235.6666667,1159.833333
105,36,247.8333333,1328.416667
7,36,341.2857143,59.42857143
114,36,355.5384615,138.0769231
139,36,362.9,1215.6
91,36,433.5333333,662.1333333
11,36,474.5714286,253.6428571
108,36,522.2,764.8
13,36,527.4375,373.9375
71,36,533.25,429.5
14,36,547.1875,963.1875
140,36,554.3636364,600.4545455
141,36,564.8571429,754.5714286
97,36,590.2,578.9
17,36,588.4545455,768.5454545
135,36,589,1338.363636
18,36,607.75,541.875
116,36,638.1538462,765.1538462
142,36,695.8333333,1027.916667
112,36,725.9,1036.6
112,36,727.25,1014.666667
120,36,746.8181818,1327.090909
143,36,764.7692308,515.6923077
25,36,782.125,480.75
28,36,814.8571429,3
144,36,817.1,23.2
32,36,876.6923077,1008
137,36,880.3076923,936.2307692
145,36,879.3636364,986.3636364
132,36,943.5,442.4
38,36,1019.714286,173.2857143
130,36,1020.666667,895.1666667
124,36,1034.272727,1259.363636
52,37,51,1286.923077
88,37,67.81818182,718.5454545
81,37,136.9090909,391.3636364
85,37,191.6,1118
95,37,209.3571429,831.7857143
107,37,212.3571429,396.5
105,37,247.5555556,1325.111111
125,37,256.3076923,276.8461538
146,37,265.5454545,194.8181818
147,37,270.3,212.3
148,37,290.5833333,264.25
104,37,291.1666667,1037.5
7,37,339.75,58.375
114,37,355.7142857,137.2857143
139,37,363.2307692,1192.538462
91,37,434.4666667,662.3333333
10,37,473.1666667,5.083333333
108,37,521.9166667,764.0833333
13,37,527.4615385,373.8461538
140,37,553.4,600.1
65,37,553.1111111,1009.888889
97,37,588.0833333,574.5
18,37,606.25,540.75
117,37,636.2307692,1192.230769
116,37,636.4545455,766
142,37,695.7272727,1024.818182
112,37,724.9,1036.8
25,37,781.6923077,481.2307692
28,37,813.4285714,3.857142857
144,37,816.5384615,23.53846154
30,37,841.5384615,665.5384615
31,37,842.8571429,1203.428571
32,37,875.9090909,1007.090909
145,37,880.1,986.3
126,37,947.8181818,937.0909091
129,37,969.5,888.2857143
149,37,994.5833333,319.3333333
150,37,1028.357143,291.2857143
130,37,1022.533333,894.9333333
123,37,1042.7,807.8
52,38,51.9,1287.4
88,38,67,719.2222222
0,38,99.08333333,1310.083333
81,38,132.5,399.4166667
83,38,144.2857143,204.2857143
84,38,160.1428571,1293.428571
85,38,195,1117
95,38,209.1428571,830.3571429
107,38,211.9090909,398.1818182
104,38,289.75,1030.5
7,38,341.3333333,59.5
114,38,355.3846154,137.8461538
151,38,358.7777778,1158
91,38,436.6923077,660
11,38,476.5,246.75
115,38,489.1818182,1068.181818
13,38,527.0833333,374
16,38,566.4166667,690.75
46,38,578.1,334.5
135,38,590.4285714,1321.571429
117,38,634.0769231,1186.769231
111,38,687.7,1239.9
23,38,745.1818182,205.7272727
120,38,745.6666667,1318.666667
25,38,781.25,481.4166667
26,38,809.2142857,961.3571429
28,38,813.6666667,3.5
30,38,842.5384615,665.0769231
137,38,881.2727273,925.5454545
145,38,878.7142857,985.2857143
49,38,927.5,185.6
152,38,927.4166667,987.1666667
132,38,949.8181818,434.5454545
126,38,949.3333333,934.5833333
35,38,956.7857143,732.8571429
129,38,970.6923077,887.8461538
149,38,995.5454545,315.3636364
130,38,1023.833333,894.3333333
124,38,1035.357143,1258.571429
117,38,634.9166667,1188.333333
52,39,50.78571429,1286.071429
88,39,65.45454545,717.9090909
0,39,100.0833333,1310
81,39,132.5,399.4166667
85,39,194.9166667,1116.666667
95,39,209.8333333,827
107,39,212.3571429,398.5714286
125,39,258.9,275.2
104,39,288.6666667,1027.222222
136,39,302.25,1120.75
7,39,338.5714286,58.14285714
114,39,356,136.6666667
151,39,360.0909091,1150.545455
91,39,436.9,649.3
11,39,476.8888889,243.8888889
115,39,486.4,1066.4
13,39,526.5454545,375.1818182
16,39,565.6153846,691.0769231
46,39,579,332.7
135,39,590.3846154,1318.923077
117,39,635.1,1186.5
116,39,636.5454545,766.5454545
153,39,679.1875,286.9375
111,39,688.8888889,1242.333333
120,39,745.4285714,1317.571429
25,39,781.3846154,480.6153846
27,39,800.8181818,1144.545455
26,39,806,960.5
29,39,831.4,433.6666667
30,39,841.8461538,666.5384615
31,39,844.1428571,1202.142857
137,39,882,925.6875
48,39,888.8888889,266.6666667
132,39,949,434.0625
126,39,947.2222222,934.3333333
35,39,956.9166667,732.8333333
129,39,973.2,886
154,39,1008,568.25
38,39,1019.615385,173.6153846
130,39,1025.461538,888
124,39,1034.923077,1259.615385
123,39,1040.230769,797.1538462
52,40,53.77777778,1285.444444
0,40,99.5,1309.5
81,40,132.3333333,401
83,40,145.25,204.125
85,40,193.8,1116.5
95,40,209.1111111,827.6666667
107,40,213.3636364,398.6363636
103,40,236.4545455,1160.909091
105,40,244.625,1304
125,40,257.6666667,275.5833333
104,40,290,1013.3
136,40,303,1115.5
7,40,341,59.57142857
114,40,356,137
151,40,360.0909091,1140.909091
91,40,437,645.6666667
115,40,485.75,1063.875
140,40,551.8571429,595.3571429
16,40,565.25,691.4166667
46,40,578.5714286,333.2857143
116,40,636.6363636,766.5454545
117,40,638.0909091,1171.909091
153,40,677.7692308,286.4615385
111,40,687.5,1234.166667
23,40,744.1,205.1
120,40,743.5454545,1316.636364
25,40,779.2307692,480.4615385
27,40,799.3846154,1145.461538
26,40,805.7857143,960.2142857
29,40,833.1538462,433.1538462
30,40,842.2727273,665.2727273
31,40,842.4,1193.7
137,40,881.6428571,924.2142857
48,40,888.8888889,266.6666667
126,40,948,931.9166667
132,40,949.9,432.6
35,40,957,731.4
129,40,973,881.5454545
38,40,1020.75,172.8333333
130,40,1027.230769,886.9230769
124,40,1035.818182,1261.363636
123,40,1039.928571,794.2142857
52,41,51.33333333,1285.777778
88,41,67.45454545,718.1818182
0,41,101.2,1310
81,41,132.1333333,398.7333333
83,41,146.6666667,203.8888889
84,41,160.4615385,1277.384615
85,41,192.1818182,1118.363636
95,41,210.1111111,822.1111111
107,41,212.4615385,399.5384615
105,41,245.2857143,1295.714286
147,41,269.8571429,189.5714286
155,41,276.3,209.5
104,41,290.3,1011.8
7,41,340.1111111,58.66666667
114,41,356.3636364,138.8181818
156,41,363,844
108,41,522.8461538,763.5384615
13,41,526.3333333,373.4166667
140,41,551.0769231,595.8461538
65,41,554.25,997
157,41,563.75,1345.875
16,41,565.5384615,691.4615385
141,41,564,755.5714286
97,41,585.7857143,559.9285714
135,41,588.4615385,1300.230769
18,41,608.7,540.2
117,41,638.3636364,1170.272727
116,41,637.5833333,766.8333333
142,41,699.3333333,1014.166667
112,41,724.2307692,1039.461538
112,41,727.75,1014
25,41,780.3076923,478.3846154
158,41,791.8461538,798.3076923
159,41,803.8,831.6
26,41,806.9,960.2
144,41,815.7857143,22.64285714
31,41,841.4166667,1184.333333
137,41,877.3,918.1
145,41,877.8333333,982.3333333
126,41,949.3333333,930.2
132,41,949.1111111,434.2222222
35,41,957.4166667,730.75
129,41,973.5,879.8
149,41,995.8,315.6
38,41,1020.25,172.8333333
160,41,1035.666667,260.6666667
52,42,51.30769231,1286.307692
88,42,69.71428571,719.2857143
0,42,100.875,1309
81,42,132.4666667,395.9333333
83,42,147,204.3333333
84,42,158.4444444,1261.666667
161,42,188.8,107.8
85,42,193.9090909,1117.363636
95,42,207,820.8571429
107,42,211.7692308,398.6923077
125,42,258.1111111,274.8888889
155,42,275.3,204
162,42,296.7,1110.4
114,42,355.1,137.6
163,42,363.0769231,850.6153846
91,42,432.5714286,635.5714286
11,42,475,231.2222222
13,42,527,375.8333333
140,42,552.75,595.0833333
16,42,564.3333333,690.9166667
